text,label,domain,timestamp,clean_text,tokens,joined_tokens
A suspicious transaction of $1797.8 on my fraud was disputed. (ticket:929807),neutral,banking,2025-08-23 06:07:19.109605,A suspicious transaction of $1797.8 on my fraud was disputed. (ticket:929807),"['suspicious', 'transaction', '1797.8', 'fraud', 'disputed', 'ticket:929807']",suspicious transaction 1797.8 fraud disputed ticket:929807
I am writing to report a urgent issue with my deposit.,positive,banking,2025-08-23 17:14:31.231120,I am writing to report a urgent issue with my deposit.,"['writing', 'report', 'urgent', 'issue', 'deposit']",writing report urgent issue deposit
I would like to inquire about the balance on my savings account.,positive,banking,2025-08-23 08:36:43.352635,I would like to inquire about the balance on my savings account.,"['would', 'like', 'inquire', 'balance', 'saving', 'account']",would like inquire balance saving account
My recent balance for $1083.87 has not been processed correctly.,negative,banking,2025-08-23 16:43:55.474150,My recent balance for $1083.87 has not been processed correctly.,"['recent', 'balance', '1083.87', 'processed', 'correctly']",recent balance 1083.87 processed correctly
There is a unauthorized hold on my interest rate that needs to be investigated.,negative,banking,2025-08-23 21:39:07.595665,There is a unauthorized hold on my interest rate that needs to be investigated.,"['unauthorized', 'hold', 'interest', 'rate', 'need', 'investigated']",unauthorized hold interest rate need investigated
The interest rate was withdrew due to insufficient funds.,negative,banking,2025-08-24 00:09:19.717181,The interest rate was withdrew due to insufficient funds.,"['interest', 'rate', 'withdrew', 'due', 'insufficient', 'fund']",interest rate withdrew due insufficient fund
I would like to inquire about the overdraft on my savings account.,negative,banking,2025-08-24 03:27:31.838696,I would like to inquire about the overdraft on my savings account.,"['would', 'like', 'inquire', 'overdraft', 'saving', 'account']",would like inquire overdraft saving account
The loan was approved due to insufficient funds.,positive,banking,2025-08-23 21:27:43.960211,The loan was approved due to insufficient funds.,"['loan', 'approved', 'due', 'insufficient', 'fund']",loan approved due insufficient fund
A pending transaction of $700.04 on my loan was denied.,negative,banking,2025-08-24 04:04:56.081726,A pending transaction of $700.04 on my loan was denied.,"['pending', 'transaction', '700.04', 'loan', 'denied']",pending transaction 700.04 loan denied
My recent payment for $1083.3 has not been processed correctly.,negative,banking,2025-08-23 22:50:08.203241,My recent payment for $1083.3 has not been processed correctly.,"['recent', 'payment', '1083.3', 'processed', 'correctly']",recent payment 1083.3 processed correctly
I would like to inquire about the overdraft on my savings account.,negative,banking,2025-08-23 17:39:20.324756,I would like to inquire about the overdraft on my savings account.,"['would', 'like', 'inquire', 'overdraft', 'saving', 'account']",would like inquire overdraft saving account
I would like to inquire about the ba like lance on my savings account....,positive,banking,2025-08-23 22:08:32.446272,I would like to inquire about the ba like lance on my savings account.,"['would', 'like', 'inquire', 'ba', 'like', 'lance', 'saving', 'account']",would like inquire ba like lance saving account
MY RECENT DEPOSIT FOR $4590.43 HAS NOT BEEN PROCESSED CORRECTLY.,positive,banking,2025-08-24 05:28:44.567787,MY RECENT DEPOSIT FOR $4590.43 HAS NOT BEEN PROCESSED CORRECTLY.,"['recent', 'deposit', '4590.43', 'processed', 'correctly']",recent deposit 4590.43 processed correctly
[REF-7471] The fraud was charged due to insufficient funds.,negative,banking,2025-08-23 20:33:56.689302,[REF-7471] The fraud was charged due to insufficient funds.,"['ref-7471', 'fraud', 'charged', 'due', 'insufficient', 'fund']",ref-7471 fraud charged due insufficient fund
I AM WRITING TO REPORT A HIGH-VALUE ISSUE WITH MY ACCOUNT....,neutral,banking,2025-08-23 09:07:08.810817,I AM WRITING TO REPORT A HIGH-VALUE ISSUE WITH MY ACCOUNT.,"['writing', 'report', 'high-value', 'issue', 'account']",writing report high-value issue account
I would like to inquire about the loan on my savings account.,positive,banking,2025-08-23 22:36:20.932332,I would like to inquire about the loan on my savings account.,"['would', 'like', 'inquire', 'loan', 'saving', 'account']",would like inquire loan saving account
There is a erroneous hold on my overdraft that needs to be disputed....,negative,banking,2025-08-23 12:05:33.053848,There is a erroneous hold on my overdraft that needs to be disputed.,"['erroneous', 'hold', 'overdraft', 'need', 'disputed']",erroneous hold overdraft need disputed
I am writing to report a high-value issue with my deposit.,positive,banking,2025-08-23 15:40:45.175363,I am writing to report a high-value issue with my deposit.,"['writing', 'report', 'high-value', 'issue', 'deposit']",writing report high-value issue deposit
The mortgage was resolved due to insufficient funds....,positive,banking,2025-08-23 19:43:57.296878,The mortgage was resolved due to insufficient funds.,"['mortgage', 'resolved', 'due', 'insufficient', 'fund']",mortgage resolved due insufficient fund
I would like to inquire about you know  the overdraft on my savings account.,negative,banking,2025-08-23 12:08:09.418393,I would like to inquire about you know the overdraft on my savings account.,"['would', 'like', 'inquire', 'know', 'overdraft', 'saving', 'account']",would like inquire know overdraft saving account
My recent loan for $444.85 has not been processed correctly.,positive,banking,2025-08-24 03:11:21.539908,My recent loan for $444.85 has not been processed correctly.,"['recent', 'loan', '444.85', 'processed', 'correctly']",recent loan 444.85 processed correctly
The interest rate was approved due to insufficient funds.,positive,banking,2025-08-23 20:57:33.661424,The interest rate was approved due to insufficient funds.,"['interest', 'rate', 'approved', 'due', 'insufficient', 'fund']",interest rate approved due insufficient fund
A suspicious transaction of $4245.8 on my balance was deposited.,neutral,banking,2025-08-24 01:05:45.782939,A suspicious transaction of $4245.8 on my balance was deposited.,"['suspicious', 'transaction', '4245.8', 'balance', 'deposited']",suspicious transaction 4245.8 balance deposited
The overdraft was deposited due to insufficient funds.,negative,banking,2025-08-24 09:38:57.904454,The overdraft was deposited due to insufficient funds.,"['overdraft', 'deposited', 'due', 'insufficient', 'fund']",overdraft deposited due insufficient fund
I am writing to report a unauthorized issue with my balance.,negative,banking,2025-08-24 09:42:10.025969,I am writing to report a unauthorized issue with my balance.,"['writing', 'report', 'unauthorized', 'issue', 'balance']",writing report unauthorized issue balance
I would like to inquire about the interest rate on my savings account.,negative,banking,2025-08-23 22:08:22.147484,I would like to inquire about the interest rate on my savings account.,"['would', 'like', 'inquire', 'interest', 'rate', 'saving', 'account']",would like inquire interest rate saving account
There is a urgent hold on my fraud that needs to be investigated.,negative,banking,2025-08-23 19:37:34.268999,There is a urgent hold on my fraud that needs to be investigated.,"['urgent', 'hold', 'fraud', 'need', 'investigated']",urgent hold fraud need investigated
I would like to inquire about the overdraft on my savings account.,negative,banking,2025-08-23 14:36:46.390515,I would like to inquire about the overdraft on my savings account.,"['would', 'like', 'inquire', 'overdraft', 'saving', 'account']",would like inquire overdraft saving account
There is a pending hold on my balance that needs to be resolved.,positive,banking,2025-08-24 10:23:58.512030,There is a pending hold on my balance that needs to be resolved.,"['pending', 'hold', 'balance', 'need', 'resolved']",pending hold balance need resolved
The transaction was investigated due to insufficient funds.,positive,banking,2025-08-24 08:37:10.633545,The transaction was investigated due to insufficient funds.,"['transaction', 'investigated', 'due', 'insufficient', 'fund']",transaction investigated due insufficient fund
I am writing to report a urgent issue with my mortgage.,neutral,banking,2025-08-24 10:11:22.755060,I am writing to report a urgent issue with my mortgage.,"['writing', 'report', 'urgent', 'issue', 'mortgage']",writing report urgent issue mortgage
There is a high-value hold on my fraud that needs to be denied.,negative,banking,2025-08-23 22:05:34.876575,There is a high-value hold on my fraud that needs to be denied.,"['high-value', 'hold', 'fraud', 'need', 'denied']",high-value hold fraud need denied
There is a pending hold on my transaction that needs to be withdrew....,neutral,banking,2025-08-24 06:24:46.998091,There is a pending hold on my transaction that needs to be withdrew.,"['pending', 'hold', 'transaction', 'need', 'withdrew']",pending hold transaction need withdrew
The fraud was withdrew due to insufficient funds.,negative,banking,2025-08-24 00:35:59.119606,The fraud was withdrew due to insufficient funds.,"['fraud', 'withdrew', 'due', 'insufficient', 'fund']",fraud withdrew due insufficient fund
I am writing to report a unauthorized issue with my transaction.,neutral,banking,2025-08-24 07:02:11.241121,I am writing to report a unauthorized issue with my transaction.,"['writing', 'report', 'unauthorized', 'issue', 'transaction']",writing report unauthorized issue transaction
My recent payment for $152.04 has not been processed correctly.,positive,banking,2025-08-24 00:21:23.362636,My recent payment for $152.04 has not been processed correctly.,"['recent', 'payment', '152.04', 'processed', 'correctly']",recent payment 152.04 processed correctly
I would like to inquire about the balance on my savings account.,positive,banking,2025-08-24 02:15:35.484151,I would like to inquire about the balance on my savings account.,"['would', 'like', 'inquire', 'balance', 'saving', 'account']",would like inquire balance saving account
THERE IS A SUSPICIOUS HOLD ON MY OVERDRAFT THAT NEEDS TO BE DISPUTED.,negative,banking,2025-08-24 09:21:47.605667,THERE IS A SUSPICIOUS HOLD ON MY OVERDRAFT THAT NEEDS TO BE DISPUTED.,"['suspicious', 'hold', 'overdraft', 'need', 'disputed']",suspicious hold overdraft need disputed
There is a high-value hold on my overdraft that needs to be flagged.,negative,banking,2025-08-24 04:10:59.727182,There is a high-value hold on my overdraft that needs to be flagged.,"['high-value', 'hold', 'overdraft', 'need', 'flagged']",high-value hold overdraft need flagged
